"gutenberg_id" "text"
110 "with a sensitiveness to ocular beams—even her clothing—so alive was she"
110 "to a fancied gaze which might be resting upon her from the outside of"
110 "that barn. All the way along to this point her heart had been heavy"
110 "with an inactive sorrow; now there was a change in the quality of its"
110 "trouble. That hunger for affection too long withheld was for the time"
110 "displaced by an almost physical sense of an implacable past which still"
110 "engirdled her. It intensified her consciousness of error to a practical"
110 "despair; the break of continuity between her earlier and present"
110 "existence, which she had hoped for, had not, after all, taken place."
110 "Bygones would never be complete bygones till she was a bygone herself."
110 ""
110 "Thus absorbed, she recrossed the northern part of Long-Ash Lane at"
110 "right angles, and presently saw before her the road ascending whitely"
110 "to the upland along whose margin the remainder of her journey lay. Its"
110 "dry pale surface stretched severely onward, unbroken by a single"
110 "figure, vehicle, or mark, save some occasional brown horse-droppings"
110 "which dotted its cold aridity here and there. While slowly breasting"
110 "this ascent Tess became conscious of footsteps behind her, and turning"
110 "she saw approaching that well-known form—so strangely accoutred as the"
110 "Methodist—the one personage in all the world she wished not to"
110 "encounter alone on this side of the grave."
110 ""
110 "There was not much time, however, for thought or elusion, and she"
110 "yielded as calmly as she could to the necessity of letting him overtake"
110 "her. She saw that he was excited, less by the speed of his walk than by"
110 "the feelings within him."
110 ""
110 "“Tess!” he said."
110 ""
110 "She slackened speed without looking round."
110 ""
110 "“Tess!” he repeated. “It is I—Alec d’Urberville.”"
110 ""
110 "She then looked back at him, and he came up."
110 ""
110 "“I see it is,” she answered coldly."
110 ""
110 "“Well—is that all? Yet I deserve no more! Of course,” he added, with a"
110 "slight laugh, “there is something of the ridiculous to your eyes in"
110 "seeing me like this. But—I must put up with that.... I heard you had"
110 "gone away; nobody knew where. Tess, you wonder why I have followed"
110 "you?”"
110 ""
110 "“I do, rather; and I would that you had not, with all my heart!”"
110 ""
110 "“Yes—you may well say it,” he returned grimly, as they moved onward"
110 "together, she with unwilling tread. “But don’t mistake me; I beg this"
110 "because you may have been led to do so in noticing—if you did notice"
110 "it—how your sudden appearance unnerved me down there. It was but a"
110 "momentary faltering; and considering what you have been to me, it was"
110 "natural enough. But will helped me through it—though perhaps you think"
110 "me a humbug for saying it—and immediately afterwards I felt that of all"
110 "persons in the world whom it was my duty and desire to save from the"
110 "wrath to come—sneer if you like—the woman whom I had so grievously"
110 "wronged was that person. I have come with that sole purpose in"
110 "view—nothing more.”"
110 ""
110 "There was the smallest vein of scorn in her words of rejoinder: “Have"
110 "you saved yourself? Charity begins at home, they say.”"
110 ""
110 "“_I_ have done nothing!” said he indifferently. “Heaven, as I have been"
110 "telling my hearers, has done all. No amount of contempt that you can"
110 "pour upon me, Tess, will equal what I have poured upon myself—the old"
110 "Adam of my former years! Well, it is a strange story; believe it or"
110 "not; but I can tell you the means by which my conversion was brought"
110 "about, and I hope you will be interested enough at least to listen."
110 "Have you ever heard the name of the parson of Emminster—you must have"
110 "done do?—old Mr Clare; one of the most earnest of his school; one of"
110 "the few intense men left in the Church; not so intense as the extreme"
110 "wing of Christian believers with which I have thrown in my lot, but"
110 "quite an exception among the Established clergy, the younger of whom"
110 "are gradually attenuating the true doctrines by their sophistries, till"
110 "they are but the shadow of what they were. I only differ from him on"
110 "the question of Church and State—the interpretation of the text, ‘Come"
110 "out from among them and be ye separate, saith the Lord’—that’s all. He"
110 "is one who, I firmly believe, has been the humble means of saving more"
110 "souls in this country than any other man you can name. You have heard"
110 "of him?”"
110 ""
110 "“I have,” she said."
110 ""
110 "“He came to Trantridge two or three years ago to preach on behalf of"
110 "some missionary society; and I, wretched fellow that I was, insulted"
110 "him when, in his disinterestedness, he tried to reason with me and show"
110 "me the way. He did not resent my conduct, he simply said that some day"
110 "I should receive the first-fruits of the Spirit—that those who came to"
110 "scoff sometimes remained to pray. There was a strange magic in his"
110 "words. They sank into my mind. But the loss of my mother hit me most;"
110 "and by degrees I was brought to see daylight. Since then my one desire"
110 "has been to hand on the true view to others, and that is what I was"
110 "trying to do to-day; though it is only lately that I have preached"
110 "hereabout. The first months of my ministry have been spent in the North"
110 "of England among strangers, where I preferred to make my earliest"
110 "clumsy attempts, so as to acquire courage before undergoing that"
110 "severest of all tests of one’s sincerity, addressing those who have"
110 "known one, and have been one’s companions in the days of darkness. If"
110 "you could only know, Tess, the pleasure of having a good slap at"
110 "yourself, I am sure—”"
110 ""
110 "“Don’t go on with it!” she cried passionately, as she turned away from"
110 "him to a stile by the wayside, on which she bent herself. “I can’t"
110 "believe in such sudden things! I feel indignant with you for talking to"
110 "me like this, when you know—when you know what harm you’ve done me!"
110 "You, and those like you, take your fill of pleasure on earth by making"
110 "the life of such as me bitter and black with sorrow; and then it is a"
110 "fine thing, when you have had enough of that, to think of securing your"
110 "pleasure in heaven by becoming converted! Out upon such—I don’t believe"
110 "in you—I hate it!”"
110 ""
110 "“Tess,” he insisted; “don’t speak so! It came to me like a jolly new"
110 "idea! And you don’t believe me? What don’t you believe?”"
110 ""
110 "“Your conversion. Your scheme of religion.”"
110 ""
110 "“Why?”"
